Date,open,high,low,close,volume
2021-06-14 00:00:00+00:00,170.85440063476562,181.04803466796875,144.31533813476562,155.09259033203125,14482151468
2021-06-21 00:00:00+00:00,154.97198486328125,155.49322509765625,105.56629180908203,132.34788513183594,17200020803
2021-06-28 00:00:00+00:00,132.5926971435547,149.09628295898438,130.3041534423828,144.90585327148438,11717992259
2021-07-05 00:00:00+00:00,144.84933471679688,144.84933471679688,126.36164855957031,134.24583435058594,10238172564
2021-07-12 00:00:00+00:00,134.29124450683594,139.66526794433594,117.39049530029297,119.51201629638672,10163115636
2021-07-19 00:00:00+00:00,119.38440704345703,128.01429748535156,104.32588958740234,127.59797668457031,8888263881
2021-07-26 00:00:00+00:00,127.65141296386719,149.69740295410156,127.19208526611328,140.73553466796875,11727539228
2021-08-02 00:00:00+00:00,140.5424346923828,157.43844604492188,135.9945526123047,149.8477325439453,11494461019
2021-08-09 00:00:00+00:00,149.81851196289062,186.36778259277344,145.44422912597656,184.904296875,17223831279
2021-08-16 00:00:00+00:00,184.7760009765625,189.5882568359375,162.9866943359375,186.31309509277344,14149031817
2021-08-23 00:00:00+00:00,186.13238525390625,191.38265991210938,165.39891052246094,174.7042236328125,15018337932
2021-08-30 00:00:00+00:00,174.6308135986328,231.95567321777344,166.14059448242188,231.333984375,23578669490
2021-09-06 00:00:00+00:00,232.10145568847656,232.10145568847656,165.84286499023438,183.23448181152344,23785387793
2021-09-13 00:00:00+00:00,183.24244689941406,233.05685424804688,171.38385009765625,175.7406005859375,27291827190
2021-09-20 00:00:00+00:00,175.7526092529297,175.9052734375,142.44131469726562,150.640869140625,19476053206
2021-09-27 00:00:00+00:00,150.86325073242188,174.69522094726562,140.14515686035156,170.60997009277344,19545064162
2021-10-04 00:00:00+00:00,170.60240173339844,186.70028686523438,162.34503173828125,175.31857299804688,22108173697
2021-10-11 00:00:00+00:00,175.10952758789062,192.36476135253906,167.44483947753906,183.73052978515625,20219511860
2021-10-18 00:00:00+00:00,183.8011474609375,214.02157592773438,179.23037719726562,190.9056854248047,17145675522
2021-10-25 00:00:00+00:00,190.57064819335938,204.65245056152344,174.11334228515625,191.81637573242188,16754194227
2021-11-01 00:00:00+00:00,192.04502868652344,209.02328491210938,188.3896484375,202.0513153076172,13945461604
2021-11-08 00:00:00+00:00,202.30235290527344,294.5628662109375,202.30235290527344,278.00750732421875,32980339435
2021-11-15 00:00:00+00:00,279.2409362792969,280.7282409667969,200.1072540283203,221.77194213867188,19077210685
2021-11-22 00:00:00+00:00,221.7183837890625,229.64520263671875,184.1060333251953,199.35421752929688,13622396893
2021-11-29 00:00:00+00:00,199.5909881591797,218.3396453857422,132.05429077148438,156.4097900390625,14595354161
2021-12-06 00:00:00+00:00,156.5113525390625,169.35586547851562,141.77304077148438,159.20396423339844,9972679977
2021-12-13 00:00:00+00:00,159.35443115234375,160.16497802734375,142.02572631835938,153.07763671875,7948597888
2021-12-20 00:00:00+00:00,153.26048278808594,166.69239807128906,145.53555297851562,155.99234008789062,8386531789
2021-12-27 00:00:00+00:00,155.88499450683594,161.08070373535156,143.23793029785156,151.2554931640625,6715658354
2022-01-03 00:00:00+00:00,151.26339721679688,151.33206176757812,126.74758911132812,131.29832458496094,7062945430
2022-01-10 00:00:00+00:00,131.3038787841797,149.92144775390625,122.6286849975586,146.533203125,6663885364
2022-01-17 00:00:00+00:00,146.5348358154297,153.14288330078125,99.7610092163086,112.08950805664062,9435086963
2022-01-24 00:00:00+00:00,112.10081481933594,115.78300476074219,98.66522216796875,108.79985809326172,6258592719
2022-01-31 00:00:00+00:00,108.7991714477539,127.44550323486328,105.02007293701172,127.44550323486328,5415039750
2022-02-07 00:00:00+00:00,127.44465637207031,143.23289489746094,122.20375061035156,126.20421600341797,7419032519
2022-02-14 00:00:00+00:00,126.1347885131836,132.11190795898438,109.14817810058594,110.83203887939453,5777917557
2022-02-21 00:00:00+00:00,110.83516693115234,114.31229400634766,92.61260986328125,103.10559844970703,6682305950
2022-02-28 00:00:00+00:00,103.10042572021484,115.579833984375,100.20732116699219,101.59391784667969,5668527025
2022-03-07 00:00:00+00:00,101.59587860107422,109.04586029052734,97.23695373535156,102.11479949951172,4918338392
2022-03-14 00:00:00+00:00,102.11121368408203,117.76000213623047,101.50162506103516,114.82913970947266,5296126448
2022-03-21 00:00:00+00:00,114.83430480957031,129.39747619628906,113.74230194091797,129.39747619628906,5960783506
2022-03-28 00:00:00+00:00,129.400634765625,133.9067840576172,120.12483215332031,128.9462127685547,6355099489
2022-04-04 00:00:00+00:00,128.90708923339844,128.90708923339844,110.57122039794922,111.17377471923828,4943214345
2022-04-11 00:00:00+00:00,111.15314483642578,114.96900939941406,102.25173950195312,109.04278564453125,5103944878
2022-04-18 00:00:00+00:00,109.0355224609375,114.22015380859375,104.10662841796875,104.62260437011719,4539263996
2022-04-25 00:00:00+00:00,104.62039947509766,105.1731948852539,95.4847183227539,99.43577575683594,5036452339
2022-05-02 00:00:00+00:00,99.4337158203125,106.80409240722656,92.00299072265625,93.97643280029297,4818414716
2022-05-09 00:00:00+00:00,93.97541809082031,94.77955627441406,55.322547912597656,71.5303726196289,9378823162
2022-05-16 00:00:00+00:00,71.51973724365234,74.03701782226562,65.17798614501953,71.77400207519531,4709799451
2022-05-23 00:00:00+00:00,71.76394653320312,73.74264526367188,61.28740310668945,63.74662780761719,4255940913
2022-05-30 00:00:00+00:00,63.74580001831055,70.07642364501953,61.72530746459961,63.2078742980957,3542009829
2022-06-06 00:00:00+00:00,63.21474838256836,66.29419708251953,48.13050842285156,48.228904724121094,4171732217
2022-06-13 00:00:00+00:00,48.21331787109375,55.684326171875,40.68040466308594,54.32316589355469,6923154696
2022-06-20 00:00:00+00:00,54.321990966796875,60.300819396972656,50.77501678466797,56.87614440917969,4433917621
2022-06-27 00:00:00+00:00,56.86295700073242,58.51468276977539,49.34320831298828,50.97217559814453,3644793163
2022-07-04 00:00:00+00:00,50.97188186645508,54.881256103515625,48.23786163330078,52.16814041137695,3518877264
2022-07-11 00:00:00+00:00,52.16533660888672,56.83445358276367,46.662994384765625,55.721351623535156,3077676930
2022-07-18 00:00:00+00:00,55.7232666015625,61.46427917480469,54.76734924316406,58.48570251464844,3559533800
2022-07-25 00:00:00+00:00,58.48329544067383,64.30512237548828,52.19551086425781,59.909507751464844,3967489439
2022-08-01 00:00:00+00:00,59.91562271118164,62.433921813964844,56.88901901245117,61.1023063659668,2933159481
2022-08-08 00:00:00+00:00,61.10433578491211,65.62770080566406,58.078102111816406,63.30875778198242,2981529799
2022-08-15 00:00:00+00:00,63.30583572387695,65.17250061035156,53.15416717529297,55.492027282714844,3245774241
2022-08-22 00:00:00+00:00,55.497440338134766,57.95991134643555,52.11684036254883,53.61201858520508,3641220824
2022-08-29 00:00:00+00:00,53.610782623291016,62.07897186279297,52.30454635620117,60.90089416503906,3711026889
2022-09-05 00:00:00+00:00,60.90159606933594,64.44889831542969,53.299686431884766,62.24362564086914,3975383078
2022-09-12 00:00:00+00:00,62.246158599853516,67.06636810302734,52.83761978149414,52.84428405761719,4055368117
2022-09-19 00:00:00+00:00,52.832515716552734,55.630455017089844,50.42839050292969,52.63199996948242,3806899623
2022-09-26 00:00:00+00:00,52.63922882080078,55.31169128417969,51.35790252685547,51.9116325378418,2796954232
2022-10-03 00:00:00+00:00,51.91643142700195,55.60553741455078,51.77304458618164,53.910037994384766,2268878666
2022-10-10 00:00:00+00:00,53.91397476196289,54.36719512939453,48.87171936035156,51.480918884277344,2472084157
2022-10-17 00:00:00+00:00,51.47489929199219,53.95036697387695,49.96644973754883,53.95036697387695,2170602199
2022-10-24 00:00:00+00:00,53.95069122314453,57.4550895690918,52.2632942199707,55.38955307006836,3732199767
2022-10-31 00:00:00+00:00,55.38230895996094,71.28485107421875,54.229270935058594,68.08605194091797,8552627754
2022-11-07 00:00:00+00:00,68.11200714111328,72.61084747314453,49.33195495605469,57.48717498779297,9078174448
2022-11-14 00:00:00+00:00,57.473968505859375,64.51478576660156,53.97700119018555,62.00232696533203,4540929397
2022-11-21 00:00:00+00:00,62.0029411315918,81.56343841552734,59.8094596862793,75.04431915283203,7825199893
2022-11-28 00:00:00+00:00,75.04519653320312,79.94892120361328,70.88888549804688,77.21428680419922,4155865157
2022-12-05 00:00:00+00:00,77.20143127441406,83.82389068603516,74.81533813476562,76.6280517578125,3718240489
2022-12-12 00:00:00+00:00,76.625244140625,79.5179672241211,63.48716735839844,64.55413055419922,3947682574
2022-12-19 00:00:00+00:00,64.56124114990234,69.36314392089844,61.860809326171875,69.20626831054688,2545242611
2022-12-26 00:00:00+00:00,69.20682525634766,71.32891082763672,65.92817687988281,70.81565856933594,2730058855
2023-01-02 00:00:00+00:00,70.82049560546875,77.6822738647461,70.22737884521484,77.6822738647461,3526426079
2023-01-09 00:00:00+00:00,77.67666625976562,90.64549255371094,77.67666625976562,87.36553192138672,5548620614
2023-01-16 00:00:00+00:00,87.36483001708984,91.3327865600586,82.14119720458984,87.62997436523438,4368981587
2023-01-23 00:00:00+00:00,87.63065338134766,97.46087646484375,85.99020385742188,95.05005645751953,4094267382
2023-01-30 00:00:00+00:00,95.04669952392578,101.98343658447266,89.49971771240234,96.45875549316406,4696179082
2023-02-06 00:00:00+00:00,96.46707916259766,102.02371978759766,90.92083740234375,92.39573669433594,4055575773
2023-02-13 00:00:00+00:00,92.39724731445312,104.48017120361328,88.84952545166016,97.56421661376953,4642318623
