Date,open,high,low,close,volume
2021-06-14 04:00:00+00:00,34.36163778043496,34.41662882561523,32.24439513152561,32.29022216796875,465509500
2021-06-21 04:00:00+00:00,32.48269772481544,33.94001985631234,32.427706679794376,33.848365783691406,280290500
2021-06-28 04:00:00+00:00,33.918032809770764,34.09286676386237,33.503948697207946,33.99164581298828,237350000
2021-07-05 04:00:00+00:00,33.90882797845137,33.92723210626362,32.675779496858866,33.78000259399414,238603100
2021-07-12 04:00:00+00:00,33.57756214268975,34.17568046376089,33.163478067961584,33.237091064453125,287200600
2021-07-19 04:00:00+00:00,32.59296141867606,33.84441397977269,32.114468154942244,33.36591720581055,292642200
2021-07-26 04:00:00+00:00,33.301504556708025,34.02845178208928,33.14507474149421,33.605167388916016,201112100
2021-08-02 04:00:00+00:00,33.83520908496289,34.90262374058133,33.237087321028724,34.83821105957031,237355100
2021-08-09 04:00:00+00:00,34.7922121130052,35.841222933760235,34.59897050636968,35.500755310058594,224938700
2021-08-16 04:00:00+00:00,35.270703293691646,35.445537232348855,34.24929707628293,34.68178176879883,222836900
2021-08-23 04:00:00+00:00,34.85662327384209,35.89643022875848,34.85662327384209,35.887229919433594,191384900
2021-08-30 04:00:00+00:00,35.90564059797616,35.92404473021175,34.94864678310138,35.031463623046875,188407900
2021-09-06 04:00:00+00:00,35.15108032831501,35.169484456153036,34.55295845937873,34.58056640625,144510300
2021-09-13 04:00:00+00:00,34.82901335649222,35.22469332943866,34.39652863809818,34.58056640625,248016600
2021-09-20 04:00:00+00:00,33.66958747142267,35.289112401439056,33.15428232948473,35.169490814208984,319065300
2021-09-27 04:00:00+00:00,35.635966429519556,35.96866438770887,34.647105645122295,35.257057189941406,348593000
2021-10-04 04:00:00+00:00,35.20160705826949,36.264403111517844,34.896629511964406,36.06108474731445,281140100
2021-10-11 04:00:00+00:00,36.14425430314256,36.6987543566248,34.87814361492205,36.513919830322266,291685700
2021-10-18 04:00:00+00:00,36.43999285079324,37.604444523968965,36.338333671899754,37.53975296020508,210591300
2021-10-25 04:00:00+00:00,37.63218240831909,37.76156557163846,36.892844002905306,37.207061767578125,223816000
2021-11-01 04:00:00+00:00,37.46582465913521,37.59520779841741,36.68027863068076,36.98525619506836,218033400
2021-11-08 05:00:00+00:00,37.21629559205786,37.45657804245831,36.744967307012494,37.10539627075195,212637800
2021-11-15 05:00:00+00:00,37.20705264909045,37.29947168983105,35.78383467594451,36.06108474731445,231086000
2021-11-22 05:00:00+00:00,36.54163900716398,37.20703821523605,35.42339548870125,35.83002853393555,260439500
2021-11-29 05:00:00+00:00,36.245912133643365,36.37529523966128,34.69330781057793,35.146148681640625,497781300
2021-12-06 05:00:00+00:00,35.700660558546595,36.48620304264781,35.42341047741829,36.088809967041016,322647300
2021-12-13 05:00:00+00:00,36.00562641655759,36.726480694362024,35.441882715163516,35.6636848449707,335313300
2021-12-20 05:00:00+00:00,34.94284179770808,36.199709059011795,34.38833811363117,35.876251220703125,231670200
2021-12-27 05:00:00+00:00,36.1595686906623,36.70744110456552,35.973852110207005,36.261714935302734,155912900
2022-01-03 05:00:00+00:00,36.53100099154459,38.32319323324746,36.51242862907478,38.23033142089844,320293700
2022-01-10 05:00:00+00:00,38.471772390970415,38.722493995605404,37.45960156143639,37.914615631103516,318682000
2022-01-17 05:00:00+00:00,37.6638857654038,37.7010269435499,35.32382151105501,35.47239685058594,366730100
2022-01-24 05:00:00+00:00,34.859528062187586,36.53100175387508,34.19093716858618,35.95527267456055,544452700
2022-01-31 05:00:00+00:00,35.70454979695978,37.55245555542435,35.49097294530546,37.236732482910156,298461200
2022-02-07 05:00:00+00:00,37.283169814456976,38.43462807516675,37.02316025371902,37.24602508544922,322360500
2022-02-14 05:00:00+00:00,37.22744922005714,37.52459993954232,36.233850837594325,36.41957092285156,275054300
2022-02-21 05:00:00+00:00,36.252418632694564,36.614570805042675,34.1723603160612,36.30813217163086,367092300
2022-02-28 05:00:00+00:00,35.44453882129272,36.001699037144895,34.172362173251216,34.571659088134766,503282500
2022-03-07 05:00:00+00:00,34.25593667391652,34.61808887276996,32.95590323039948,33.800926208496094,468013100
2022-03-14 04:00:00+00:00,34.311655713893764,36.30813689734518,34.07021853936021,36.21527862548828,350414900
2022-03-21 04:00:00+00:00,36.23384840920056,36.856006579451844,35.8531238539816,36.69814682006836,229058900
2022-03-28 04:00:00+00:00,36.72986495172974,37.29852228821877,35.3781306842148,35.62983322143555,295177000
2022-04-04 04:00:00+00:00,35.545933743088455,35.760346233522654,34.47386773474195,35.32219696044922,344332400
2022-04-11 04:00:00+00:00,35.22897350244348,35.57389761600562,34.38064432183908,34.38996505737305,247640700
2022-04-18 04:00:00+00:00,34.17556736281634,35.723069731709614,33.6814863737421,33.718772888183594,277072300
2022-04-25 04:00:00+00:00,33.439090438622564,33.84927393094265,32.09668046527819,32.17125701904297,391765000
2022-05-02 04:00:00+00:00,32.320414147725046,33.65350340459305,31.546665054928997,32.38567352294922,466475800
2022-05-09 04:00:00+00:00,31.9475289823622,32.143296468438784,30.213580262996015,31.25767707824707,482056500
2022-05-16 04:00:00+00:00,31.1364919007909,31.919565456265172,30.04578065458422,30.68901824951172,342310800
2022-05-23 04:00:00+00:00,31.276329424487223,33.22469111617275,30.968695239577286,33.1594352722168,322918800
2022-05-30 04:00:00+00:00,32.88907683971127,33.31790538905259,32.22719432119347,32.50686264038086,195455400
2022-06-06 04:00:00+00:00,32.7772114276962,33.11281484552333,30.29747940907722,30.3254451751709,227018800
2022-06-13 04:00:00+00:00,29.561021777057896,29.924591022825613,28.50760232691873,28.83388328552246,485292300
2022-06-20 04:00:00+00:00,29.3372801937949,30.17628691636342,28.600819349770543,30.1483211517334,240939800
2022-06-27 04:00:00+00:00,30.543332744829332,30.805747468492086,28.912605781455298,29.877920150756836,306814900
2022-07-04 04:00:00+00:00,29.40931888460786,30.30903131459769,29.071928287482052,30.06536102294922,161720800
2022-07-11 04:00:00+00:00,29.89666360697623,30.177824528711763,28.462749520119875,29.78420066833496,237649400
2022-07-18 04:00:00+00:00,30.205942674803474,31.07753858869346,29.54053181692743,30.693286895751953,184050300
2022-07-25 04:00:00+00:00,30.880728362608732,31.696091035422718,30.384010130206757,31.592998504638672,175572900
2022-08-01 04:00:00+00:00,31.293088247586482,31.724199125314573,30.9463254611645,31.574247360229492,158125000
2022-08-08 04:00:00+00:00,31.808550746826302,33.33618698107538,31.527391602979428,33.32681655883789,179516000
2022-08-15 04:00:00+00:00,32.98942147680055,33.711065484980224,32.652029101533984,32.76449203491211,149378400
2022-08-22 04:00:00+00:00,32.28652453663352,32.72700588482225,31.574250891470175,31.60236930847168,145369500
2022-08-29 04:00:00+00:00,31.368063113098692,31.68671103230591,30.46834902789893,30.824485778808594,200324400
2022-09-05 04:00:00+00:00,30.983823855666976,32.28653088710545,30.44024630506587,32.20218276977539,172988100
2022-09-12 04:00:00+00:00,32.33338410365176,32.633287670196765,30.65579607038701,30.98381805419922,243520700
2022-09-19 04:00:00+00:00,30.458984263421257,31.18999874170099,28.6783055409191,29.10004425048828,237430100
2022-09-26 04:00:00+00:00,29.03643084589224,29.4038607751459,28.37694127535925,28.603052139282227,236533100
2022-10-03 04:00:00+00:00,28.885689497702888,30.496730033947465,28.54652231240114,29.102378845214844,213393300
2022-10-10 04:00:00+00:00,29.26254269312813,30.327148271160723,27.877612931198406,29.215436935424805,273682300
2022-10-17 04:00:00+00:00,29.837242445002165,30.769950469005618,29.31907191954563,30.3271484375,228190300
