Datetime,open,high,low,close,volume
2024-06-16 00:00:00+00:00,4.496500015258789,4.5,4.490499973297119,4.494500160217285,622
2024-06-17 00:00:00+00:00,4.494500160217285,4.494500160217285,4.400000095367432,4.456999778747559,48702
2024-06-18 00:00:00+00:00,4.456500053405762,4.499000072479248,4.375,4.491000175476074,64190
2024-06-19 00:00:00+00:00,4.490499973297119,4.523499965667725,4.474999904632568,4.506499767303467,6118
2024-06-20 00:00:00+00:00,4.516499996185303,4.589000225067139,4.480500221252441,4.560999870300293,48513
2024-06-21 00:00:00+00:00,4.560999870300293,4.5625,4.427999973297119,4.429500102996826,53560
2024-06-23 00:00:00+00:00,4.429500102996826,4.438499927520752,4.415999889373779,4.421999931335449,1118
2024-06-24 00:00:00+00:00,4.422500133514404,4.454999923706055,4.4039998054504395,4.417500019073486,38093
2024-06-25 00:00:00+00:00,4.418499946594238,4.454999923706055,4.35699987411499,4.368000030517578,31585
2024-06-26 00:00:00+00:00,4.368500232696533,4.398499965667725,4.325500011444092,4.354000091552734,26026
2024-06-27 00:00:00+00:00,4.348999977111816,4.393499851226807,4.304999828338623,4.343999862670898,48371
2024-06-28 00:00:00+00:00,4.3445000648498535,4.427999973297119,4.318999767303467,4.373000144958496,47960
2024-06-30 00:00:00+00:00,4.375999927520752,4.393499851226807,4.375,4.379000186920166,808
2024-07-01 00:00:00+00:00,4.378499984741211,4.438000202178955,4.352499961853027,4.409999847412109,44923
2024-07-02 00:00:00+00:00,4.409999847412109,4.473999977111816,4.390999794006348,4.427999973297119,48631
2024-07-03 00:00:00+00:00,4.427999973297119,4.564499855041504,4.41349983215332,4.533999919891357,32999
2024-07-05 00:00:00+00:00,4.566500186920166,4.69950008392334,4.566500186920166,4.668000221252441,108537
2024-07-07 00:00:00+00:00,4.671000003814697,4.671000003814697,4.6545000076293945,4.65749979019165,722
2024-07-08 00:00:00+00:00,4.65749979019165,4.668000221252441,4.588500022888184,4.618000030517578,70272
2024-07-09 00:00:00+00:00,4.618000030517578,4.651500225067139,4.551000118255615,4.581500053405762,55422
2024-07-10 00:00:00+00:00,4.581500053405762,4.6570000648498535,4.547500133514404,4.588500022888184,58958
2024-07-11 00:00:00+00:00,4.589000225067139,4.625500202178955,4.502500057220459,4.523499965667725,73942
2024-07-12 00:00:00+00:00,4.523499965667725,4.601500034332275,4.47599983215332,4.58050012588501,59531
2024-07-14 00:00:00+00:00,4.581500053405762,4.585000038146973,4.561999797821045,4.566999912261963,2485
2024-07-15 00:00:00+00:00,4.567500114440918,4.602499961853027,4.501500129699707,4.513500213623047,51800
2024-07-16 00:00:00+00:00,4.513000011444092,4.525000095367432,4.428500175476074,4.453000068664551,58767
2024-07-17 00:00:00+00:00,4.44950008392334,4.483500003814697,4.401000022888184,4.420000076293945,57958
2024-07-18 00:00:00+00:00,4.420499801635742,4.427999973297119,4.252500057220459,4.261000156402588,89147
2024-07-19 00:00:00+00:00,4.261000156402588,4.290999889373779,4.228000164031982,4.236499786376953,57886
2024-07-21 00:00:00+00:00,4.236000061035156,4.261499881744385,4.231500148773193,4.253499984741211,2412
2024-07-22 00:00:00+00:00,4.252999782562256,4.260000228881836,4.1620001792907715,4.191999912261963,65972
2024-07-23 00:00:00+00:00,4.191999912261963,4.214000225067139,4.135499954223633,4.151000022888184,53584
2024-07-24 00:00:00+00:00,4.151500225067139,4.177999973297119,4.076000213623047,4.088500022888184,67217
2024-07-25 00:00:00+00:00,4.089000225067139,4.156000137329102,4.035999774932861,4.113500118255615,73978
2024-07-26 00:00:00+00:00,4.113500118255615,4.156000137329102,4.099999904632568,4.109499931335449,49900
2024-07-28 00:00:00+00:00,4.111499786376953,4.13100004196167,4.110499858856201,4.126500129699707,732
2024-07-29 00:00:00+00:00,4.126999855041504,4.150000095367432,4.060999870300293,4.084499835968018,48320
2024-07-30 00:00:00+00:00,4.085000038146973,4.099999904632568,4.03000020980835,4.0929999351501465,50906
2024-07-31 00:00:00+00:00,4.0929999351501465,4.209499835968018,4.08650016784668,4.192999839782715,61275
2024-08-01 00:00:00+00:00,4.192500114440918,4.223499774932861,4.054999828338623,4.06850004196167,79923
2024-08-02 00:00:00+00:00,4.067500114440918,4.134500026702881,4.054999828338623,4.127999782562256,68347
2024-08-04 00:00:00+00:00,4.122000217437744,4.123499870300293,4.09499979019165,4.104000091552734,2120
2024-08-05 00:00:00+00:00,4.103499889373779,4.150000095367432,3.930500030517578,4.0279998779296875,101832
2024-08-06 00:00:00+00:00,4.028500080108643,4.059999942779541,3.9600000381469727,4.001500129699707,53300
2024-08-07 00:00:00+00:00,4.000999927520752,4.015999794006348,3.9210000038146973,3.934499979019165,62245
