Datetime,open,high,low,close,volume
2024-06-17 00:00:00+00:00,214.89999389648438,215.24000549316406,213.60000610351562,214.55999755859375,3425982
2024-06-18 00:00:00+00:00,214.58999633789062,215.8300018310547,214.0399932861328,215.47000122070312,4744001
2024-06-20 00:00:00+00:00,216.32000732421875,218.74130249023438,216.14999389648438,218.1300048828125,7008486
2024-06-21 00:00:00+00:00,217.8300018310547,217.89999389648438,214.2550048828125,214.75999450683594,8279465
2024-06-24 00:00:00+00:00,215.5500030517578,215.94000244140625,215.1999969482422,215.63999938964844,3726439
2024-06-25 00:00:00+00:00,214.9600067138672,215.30999755859375,214.1199951171875,214.5500030517578,3625298
2024-06-26 00:00:00+00:00,212.38999938964844,213.11000061035156,212.1204071044922,212.61500549316406,4519061
2024-06-27 00:00:00+00:00,214.7100067138672,215.5,214.4499969482422,215.0500030517578,3937519
2024-06-28 00:00:00+00:00,215.63999938964844,215.81480407714844,214.82400512695312,215.02000427246094,3466855
2024-07-01 00:00:00+00:00,215.25,216.0,214.48500061035156,215.57000732421875,3383444
2024-07-02 00:00:00+00:00,215.3300018310547,216.0800018310547,214.6204071044922,215.5399932861328,4680718
2024-07-03 00:00:00+00:00,217.33999633789062,218.7397003173828,217.3300018310547,218.15089416503906,3566559
2024-07-05 00:00:00+00:00,219.5800018310547,221.27000427246094,219.5800018310547,220.89999389648438,5541357
2024-07-08 00:00:00+00:00,219.63999938964844,220.0399932861328,217.41000366210938,218.1699981689453,5020577
2024-07-09 00:00:00+00:00,218.57000732421875,219.2899932861328,217.26499938964844,218.57000732421875,3607215
2024-07-10 00:00:00+00:00,220.13999938964844,220.7100067138672,219.16000366210938,219.3300018310547,5201514
2024-07-11 00:00:00+00:00,222.64999389648438,224.14889526367188,221.47999572753906,223.19000244140625,8732900
2024-07-12 00:00:00+00:00,222.02999877929688,223.6199951171875,221.86000061035156,223.11000061035156,4991024
2024-07-15 00:00:00+00:00,223.38999938964844,225.58999633789062,223.02000427246094,223.85000610351562,5399878
2024-07-16 00:00:00+00:00,225.4499969482422,228.2899932861328,225.3000030517578,228.27999877929688,10535516
2024-07-17 00:00:00+00:00,228.7899932861328,229.64999389648438,226.6699981689453,227.27000427246094,8132607
2024-07-18 00:00:00+00:00,227.7100067138672,228.27999877929688,225.57000732421875,225.80999755859375,4992540
2024-07-19 00:00:00+00:00,221.52000427246094,222.67999267578125,221.41000366210938,221.77000427246094,8178795
2024-07-22 00:00:00+00:00,221.5800018310547,221.9199981689453,220.39999389648438,221.80999755859375,4485138
2024-07-23 00:00:00+00:00,222.33999633789062,222.75,221.86000061035156,222.60000610351562,3485596
2024-07-24 00:00:00+00:00,223.47000122070312,224.8800048828125,221.74000549316406,221.7550048828125,6210303
2024-07-25 00:00:00+00:00,219.02000427246094,219.2606964111328,217.52000427246094,218.36000061035156,9203134
2024-07-26 00:00:00+00:00,219.9600067138672,221.0399932861328,219.6999969482422,220.61000061035156,5940732
2024-07-29 00:00:00+00:00,221.25999450683594,221.5500030517578,219.0449981689453,220.32000732421875,4326457
2024-07-30 00:00:00+00:00,221.2899932861328,222.9199981689453,220.35499572753906,222.5399932861328,4516863
2024-07-31 00:00:00+00:00,223.72999572753906,226.59500122070312,223.63999938964844,226.52000427246094,6307123
2024-08-01 00:00:00+00:00,226.74000549316406,227.57000732421875,225.0500030517578,225.80999755859375,6680460
2024-08-02 00:00:00+00:00,227.9499969482422,228.75999450683594,222.86500549316406,225.36000061035156,10647176
2024-08-05 00:00:00+00:00,220.5399932861328,223.10000610351562,220.24099731445312,222.5749969482422,8216223
2024-08-06 00:00:00+00:00,221.5,222.13999938964844,220.11000061035156,220.7100067138672,10226882
2024-08-07 00:00:00+00:00,221.94000244140625,222.30999755859375,220.35000610351562,220.52999877929688,4750178
2024-08-08 00:00:00+00:00,222.6199951171875,224.25,222.51499938964844,224.00999450683594,5998668
2024-08-09 00:00:00+00:00,224.82000732421875,225.27999877929688,223.82000732421875,224.5500030517578,4249161
2024-08-12 00:00:00+00:00,226.13999938964844,228.53500366210938,225.96499633789062,228.3800048828125,4883761
2024-08-13 00:00:00+00:00,228.07000732421875,228.8699951171875,227.58999633789062,228.02999877929688,6313414
2024-08-14 00:00:00+00:00,226.5500030517578,227.47999572753906,225.35000610351562,226.2100067138672,4868853
2024-08-15 00:00:00+00:00,226.50999450683594,227.5,225.1199951171875,226.9199981689453,4517946
